"cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"807456815","2019-12-06T00:00:00.000","13:30:00",,,"103","2019-12-06T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101.0","ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1042290","197554","25-44","BLACK","M",,"40.70873471300007","-73.79065530299994","(40.70873471300007, -73.79065530299994)","PATROL BORO QUEENS SOUTH",,"45-64","BLACK","F"
"421506563","2019-12-06T00:00:00.000","03:00:00","2019-12-06T00:00:00.000","03:40:00","40","2019-12-06T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1006075","236932",,,,,"40.81698058400008","-73.92115225499998","(40.81698058400008, -73.92115225499998)","PATROL BORO BRONX",,"25-44","BLACK","M"
"333083961","2019-12-04T00:00:00.000","17:00:00","2019-12-04T00:00:00.000","17:30:00","109","2019-12-06T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","258.0","CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","QUEENS",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1034225","210601",,,,,"40.74459471000005","-73.81964820599995","(40.74459471000005, -73.81964820599995)","PATROL BORO QUEENS NORTH",,"UNKNOWN","UNKNOWN","E"
"830490893","2019-12-05T00:00:00.000","20:00:00","2019-12-05T00:00:00.000","21:00:00","45","2019-12-05T00:00:00.000","105","ROBBERY","397.0","ROBBERY,OPEN AREA UNCLASSIFIED","ATTEMPTED","FELONY","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1030734","259831","UNKNOWN","BLACK","M",,"40.87973613900005","-73.83190581399998","(40.87973613900005, -73.83190581399998)","PATROL BORO BRONX",,"25-44","BLACK","M"
"210375089","2019-12-05T00:00:00.000","14:20:00",,,"46","2019-12-05T00:00:00.000","117","DANGEROUS DRUGS","515.0","CONTROLLED SUBSTANCE,SALE 3","COMPLETED","FELONY","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1009886","250359","45-64","BLACK","M",,"40.85382356700006","-73.90733259799998","(40.85382356700006, -73.90733259799998)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"501081350","2019-12-04T00:00:00.000","22:00:00","2019-12-05T00:00:00.000","11:00:00","105","2019-12-05T00:00:00.000","341","PETIT LARCENY","349.0","LARCENY,PETIT OF LICENSE PLATE","COMPLETED","MISDEMEANOR","QUEENS","REAR OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1056797","184358",,,,,"40.672407837000044","-73.73847197099997","(40.672407837000044, -73.73847197099997)","PATROL BORO QUEENS SOUTH",,"45-64","BLACK","M"
"988494161","1974-04-01T00:00:00.000","00:00:00","1974-08-01T00:00:00.000","00:00:00","20","2019-12-05T00:00:00.000","104","RAPE","155.0","RAPE 2","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"991168","224929","65+","WHITE","M",,"40.784059874000036","-73.97502051299993","(40.784059874000036, -73.97502051299993)","PATROL BORO MAN NORTH",,"45-64","WHITE","F"
"366412979","2019-12-04T00:00:00.000","01:35:00",,,"47","2019-12-04T00:00:00.000","118","DANGEROUS WEAPONS","792.0","WEAPONS POSSESSION 1 & 2","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1025933","269413","18-24","BLACK","M",,"40.90605963600007","-73.84920752799998","(40.90605963600007, -73.84920752799998)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"967479421","2019-12-04T00:00:00.000","00:23:00",,,"44","2019-12-04T00:00:00.000","348","VEHICLE AND TRAFFIC LAWS","916.0","LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1007022","243322",,,,,"40.834516921000045","-73.91770925599997","(40.834516921000045, -73.91770925599997)","PATROL BORO BRONX",,"65+","WHITE HISPANIC","M"
"392974660","2016-04-17T00:00:00.000","02:11:00",,,"25","2016-04-17T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,,"COMPLETED","FELONY",,"INSIDE",,"N.Y. HOUSING POLICE",,,,"NA","1002883","231248","18-24","BLACK","M",,"40.80138689","-73.93270006","(40.80138689, -73.93270006)",,,"18-24","WHITE HISPANIC","M"
"440699711","2019-11-30T00:00:00.000","14:00:00","2019-11-30T00:00:00.000","15:00:00","34","2019-12-03T00:00:00.000","109","GRAND LARCENY","421.0","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","MANHATTAN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1004500","250318",,,,,"40.85372503000008","-73.926801992","(40.85372503000008, -73.926801992)","PATROL BORO MAN NORTH",,"18-24","WHITE HISPANIC","M"
"270368260","2019-12-02T00:00:00.000","21:23:00",,,"52","2019-12-02T00:00:00.000","118","DANGEROUS WEAPONS","792.0","WEAPONS POSSESSION 1 & 2","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0.0",,,,"1018810","259520",,,,,"40.87893728800003","-73.87502696999996","(40.87893728800003, -73.87502696999996)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"388866200","2019-12-02T00:00:00.000","20:50:00","2019-12-02T00:00:00.000","21:15:00","113","2019-12-02T00:00:00.000","106","FELONY ASSAULT","109.0","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0.0",,,,"1046998","188633","25-44","BLACK","F",,"40.684216584000076","-73.77375705999998","(40.684216584000076, -73.77375705999998)","PATROL BORO QUEENS SOUTH",,"25-44","BLACK","M"
"346491364","2014-03-20T00:00:00.000","12:40:00",,,"47","2014-03-20T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,,"COMPLETED","FELONY",,"INSIDE",,"N.Y. POLICE DEPT",,,,"NA","1026142","269205","45-64","BLACK","M",,"40.905487755","-73.848452745","(40.905487755, -73.848452745)",,,"18-24","BLACK","M"
"877238798","2019-12-01T00:00:00.000","07:30:00","2019-12-01T00:00:00.000","09:00:00","45","2019-12-02T00:00:00.000","104","RAPE","157.0","RAPE 1","COMPLETED","FELONY","BRONX","FRONT OF","CEMETERY","N.Y. POLICE DEPT","0.0",,,,"1032047","242037","45-64","WHITE HISPANIC","M",,"40.83088999300003","-73.82728461999993","(40.83088999300003, -73.82728461999993)","PATROL BORO BRONX",,"<18","WHITE HISPANIC","F"
"941392546","2019-12-01T00:00:00.000","20:40:00","2019-12-01T00:00:00.000","20:40:00","109","2019-12-01T00:00:00.000","106","FELONY ASSAULT","105.0","STRANGULATION 1ST","COMPLETED","FELONY","QUEENS",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1032562","215696","25-44","BLACK","M",,"40.75858841300004","-73.82561313499998","(40.75858841300004, -73.82561313499998)","PATROL BORO QUEENS NORTH",,"25-44","BLACK","F"
"685495672","2019-12-01T00:00:00.000","17:30:00","2019-12-01T00:00:00.000","17:35:00","121","2019-12-01T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","STATEN ISLAND","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"950254","158336",,,,,"40.60121501800006","-74.122425046","(40.60121501800006, -74.122425046)","PATROL BORO STATEN ISLAND",,"45-64","BLACK","F"
"441497338","2019-12-01T00:00:00.000","08:29:00",,,"46","2019-12-01T00:00:00.000","233","SEX CRIMES","175.0","SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"1011881","250411",,,,,"40.85396027400003","-73.90012087499997","(40.85396027400003, -73.90012087499997)","PATROL BORO BRONX",,"<18","UNKNOWN","F"
"656903780","2019-12-01T00:00:00.000","00:50:00",,,"62","2019-12-01T00:00:00.000","105","ROBBERY","380.0","ROBBERY,CAR JACKING","COMPLETED","FELONY","BROOKLYN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"983915","160199","UNKNOWN","UNKNOWN","U",,"40.60639377800004","-74.00120790799998","(40.60639377800004, -74.00120790799998)","PATROL BORO BKLYN SOUTH",,"25-44","ASIAN / PACIFIC ISLANDER","M"
"575481461","2019-11-30T00:00:00.000","15:00:00","2019-12-01T00:00:00.000","09:00:00","40","2019-12-01T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","ATTEMPTED","MISDEMEANOR","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1005728","233375",,,,,"40.807218462000044","-73.92241727499999","(40.807218462000044, -73.92241727499999)","PATROL BORO BRONX",,"45-64","BLACK","F"
"918261954","2019-11-30T00:00:00.000","23:01:00",,,"46","2019-11-30T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,,"COMPLETED","FELONY",,"OUTSIDE",,"N.Y. POLICE DEPT",,,,,"1005694","247184","18-24","BLACK","M",,"40.84512030900004","-73.92249595899995","(40.84512030900004, -73.92249595899995)",,,"25-44","BLACK","M"
"897529487","2019-11-30T00:00:00.000","14:00:00",,,"52","2019-11-30T00:00:00.000","105","ROBBERY","388.0","ROBBERY,RESIDENTIAL COMMON AREA","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"1018899","259204","18-24","BLACK","M",,"40.87806961800004","-73.87470676699996","(40.87806961800004, -73.87470676699996)","PATROL BORO BRONX",,"18-24","BLACK","M"
"583120306","2019-11-29T00:00:00.000","22:56:00",,,"43","2019-11-29T00:00:00.000","352","CRIMINAL TRESPASS","203.0","TRESPASS 3, CRIMINAL","COMPLETED","MISDEMEANOR","BRONX","INSIDE","PUBLIC BUILDING","N.Y. POLICE DEPT","0.0",,,,"1020183","239283","25-44","BLACK","F",,"40.82338729100008","-73.87017045","(40.82338729100008, -73.87017045)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"599591440","2019-11-29T00:00:00.000","21:50:00",,,"14","2019-11-29T00:00:00.000","341","PETIT LARCENY","338.0","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","FOOD SUPERMARKET","N.Y. POLICE DEPT","0.0",,,,"988584","214165",,,,,"40.75451713300004","-73.98435829099996","(40.75451713300004, -73.98435829099996)","PATROL BORO MAN SOUTH",,"25-44","WHITE","F"
"390973644","2019-11-29T00:00:00.000","14:20:00",,,"1","2019-11-29T00:00:00.000","358","OFFENSES INVOLVING FRAUD","705.0","FORGERY,ETC.-MISD.","COMPLETED","MISDEMEANOR","MANHATTAN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"983728","201372","45-64","BLACK","M",,"40.719404551000025","-74.00188456299998","(40.719404551000025, -74.00188456299998)","PATROL BORO MAN SOUTH",,"UNKNOWN","UNKNOWN","D"
"490015480","2019-11-28T00:00:00.000","19:45:00","2019-11-29T00:00:00.000","10:00:00","42","2019-11-29T00:00:00.000","341","PETIT LARCENY","349.0","LARCENY,PETIT OF LICENSE PLATE","COMPLETED","MISDEMEANOR","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1012493","241147",,,,,"40.82853137300003","-73.89794763099997","(40.82853137300003, -73.89794763099997)","PATROL BORO BRONX",,"25-44","BLACK","M"
"193932996","2019-11-18T00:00:00.000","21:30:00",,,"121","2019-11-29T00:00:00.000","104","RAPE","153.0","RAPE 3","COMPLETED","FELONY","STATEN ISLAND","REAR OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"942428","166536","UNKNOWN","BLACK","M",,"40.62368882200008","-74.15065813299998","(40.62368882200008, -74.15065813299998)","PATROL BORO STATEN ISLAND",,"25-44","BLACK","F"
"161833964","2019-11-28T00:00:00.000","11:25:00","2019-11-28T00:00:00.000","11:58:00","63","2019-11-28T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","113.0","MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"999847","165533",,,,,"40.621020789000056","-73.94381815299994","(40.621020789000056, -73.94381815299994)","PATROL BORO BKLYN SOUTH",,"25-44","WHITE","M"
"110541210","2019-11-27T00:00:00.000","23:30:00",,,"1","2019-11-28T00:00:00.000","107","BURGLARY","213.0","BURGLARY,COMMERCIAL,NIGHT","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0.0",,,,"981609","197796",,,,,"40.70958890500003","-74.00952745799998","(40.70958890500003, -74.00952745799998)","PATROL BORO MAN SOUTH",,"UNKNOWN","UNKNOWN","D"
"399816810","2019-11-27T00:00:00.000","18:00:00",,,"45","2019-11-27T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","258.0","CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1029531","238945",,,,,"40.822416604000075","-73.83639715699996","(40.822416604000075, -73.83639715699996)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"280541981","2019-11-27T00:00:00.000","14:00:00",,,"47","2019-11-27T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1026142","269205","UNKNOWN","BLACK","F",,"40.90548775500002","-73.84845274499997","(40.90548775500002, -73.84845274499997)","PATROL BORO BRONX",,"45-64","BLACK HISPANIC","F"
"806802543","2019-11-26T00:00:00.000","23:30:00","2019-11-27T00:00:00.000","01:20:00","47","2019-11-27T00:00:00.000","104","RAPE","157.0","RAPE 1","COMPLETED","FELONY","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1026387","262634","18-24","BLACK","M",,"40.88745131300004","-73.84760778699997","(40.88745131300004, -73.84760778699997)","PATROL BORO BRONX",,"<18","BLACK","F"
"409318604","2019-11-21T00:00:00.000","20:00:00",,,"107","2019-11-27T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","QUEENS",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1037656","199552","45-64","WHITE","M",,"40.71424791900005","-73.80735390499996","(40.71424791900005, -73.80735390499996)","PATROL BORO QUEENS SOUTH",,"45-64","ASIAN / PACIFIC ISLANDER","F"
"578168157","2007-01-21T00:00:00.000","10:23:00",,,,"2007-01-21T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,,"COMPLETED","FELONY",,"INSIDE",,"N.Y. POLICE DEPT",,"NA",,"NA",,,,,,,,,,,,"25-44","BLACK","M"
"951506088","2019-11-25T00:00:00.000","15:00:00",,,"109","2019-11-26T00:00:00.000","340","FRAUDS","718.0","FRAUD,UNCLASSIFIED-MISDEMEANOR","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"1033470","218399",,,,,"40.76600243000007","-73.82231581199994","(40.76600243000007, -73.82231581199994)","PATROL BORO QUEENS NORTH",,"65+","BLACK","M"
"281016073","2019-07-01T00:00:00.000","00:00:00",,,"43","2019-11-26T00:00:00.000","104","RAPE","153.0","RAPE 3","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"1020316","239179","18-24","WHITE HISPANIC","M",,"40.82310129900002","-73.86969046099993","(40.82310129900002, -73.86969046099993)","PATROL BORO BRONX",,"<18","WHITE HISPANIC","F"
"867160556","2019-11-25T00:00:00.000","16:35:00",,,"122","2019-11-25T00:00:00.000","235","DANGEROUS DRUGS","511.0","CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","STATEN ISLAND",,"STREET","N.Y. POLICE DEPT","0.0",,,,"954827","148519",,,,,"40.57428568800003","-74.10591440499996","(40.57428568800003, -74.10591440499996)","PATROL BORO STATEN ISLAND",,"UNKNOWN","UNKNOWN","E"
"915335692","2019-11-24T00:00:00.000","20:00:00",,,"110","2019-11-25T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","QUEENS","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1016239","208611","25-44","BLACK","M",,"40.739216009000074","-73.88456669599998","(40.739216009000074, -73.88456669599998)","PATROL BORO QUEENS NORTH",,"25-44","BLACK","M"
"441974334","2019-11-23T00:00:00.000","22:00:00","2019-11-25T00:00:00.000","08:00:00","46","2019-11-25T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BRONX","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1011725","252317",,,,,"40.85919215900003","-73.90067697099995","(40.85919215900003, -73.90067697099995)","PATROL BORO BRONX",,"18-24","UNKNOWN","F"
"876958768","2019-11-23T00:00:00.000","19:35:00",,,"5","2019-11-23T00:00:00.000","235","DANGEROUS DRUGS","511.0","CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","MANHATTAN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"984103","201020",,,,,"40.71843841000003","-74.00053174199996","(40.71843841000003, -74.00053174199996)","PATROL BORO MAN SOUTH",,"UNKNOWN","UNKNOWN","E"
"885885482","2019-11-23T00:00:00.000","07:30:00","2019-11-23T00:00:00.000","08:25:00","48","2019-11-23T00:00:00.000","341","PETIT LARCENY","338.0","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","BRONX","INSIDE","GYM/FITNESS FACILITY","N.Y. POLICE DEPT","0.0",,,,"1014098","247481",,,,,"40.845911079000075","-73.89211991099995","(40.845911079000075, -73.89211991099995)","PATROL BORO BRONX",,"25-44","WHITE","M"
"989086735","2019-11-23T00:00:00.000","02:40:00",,,"44","2019-11-23T00:00:00.000","105","ROBBERY","389.0","ROBBERY,DWELLING","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0.0",,,,"1007715","241546","18-24","BLACK HISPANIC","M",,"40.82964049900005","-73.91521114499993","(40.82964049900005, -73.91521114499993)","PATROL BORO BRONX",,"25-44","BLACK","F"
"452216611","2019-11-22T00:00:00.000","15:07:00","2019-11-22T00:00:00.000","15:15:00","40","2019-11-22T00:00:00.000","107","BURGLARY","231.0","BURGLARY,TRUCK DAY","COMPLETED","FELONY","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1007444","237864",,,,,"40.81953517300008","-73.91620312499998","(40.81953517300008, -73.91620312499998)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","D"
"284552957","2019-11-22T00:00:00.000","06:10:00",,,"46","2019-11-22T00:00:00.000","105","ROBBERY","387.0","ROBBERY,CLOTHING","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1011487","252148",,,,,"40.85872904200004","-73.90153804799998","(40.85872904200004, -73.90153804799998)","PATROL BORO BRONX",,"18-24","WHITE HISPANIC","M"
"601272853","2019-11-21T00:00:00.000","18:52:00",,,"44","2019-11-21T00:00:00.000","126","MISCELLANEOUS PENAL LAW","198.0","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","BRONX","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0.0",,,,"1009246","243712",,,,,"40.83558134400005","-73.90967083999993","(40.83558134400005, -73.90967083999993)","PATROL BORO BRONX",,"25-44","BLACK","F"
"121405746","2019-11-21T00:00:00.000","08:00:00",,,"47","2019-11-21T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101.0","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1024637","262611","UNKNOWN","UNKNOWN","U",,"40.88739636800005","-73.85393700599997","(40.88739636800005, -73.85393700599997)","PATROL BORO BRONX",,"25-44","BLACK","F"
"667991639","2019-11-21T00:00:00.000","06:45:00",,,"77","2019-11-21T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1003530","185361","25-44","BLACK","M",,"40.67543709800003","-73.930494637","(40.67543709800003, -73.930494637)","PATROL BORO BKLYN NORTH",,"25-44","BLACK","F"
"188142001","2019-07-25T00:00:00.000","07:50:00",,,"75","2019-11-21T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BROOKLYN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1014430","181637",,,,,"40.66518510800007","-73.89121548199995","(40.66518510800007, -73.89121548199995)","PATROL BORO BKLYN NORTH",,"45-64","BLACK","M"
"334594614","2019-11-19T00:00:00.000","21:20:00","2019-11-19T00:00:00.000","21:40:00","40","2019-11-19T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","HOSPITAL","N.Y. POLICE DEPT","0.0",,,,"1005294","237197","25-44","BLACK","M",,"40.81770982900008","-73.92397301399996","(40.81770982900008, -73.92397301399996)","PATROL BORO BRONX",,"25-44","BLACK","F"
"265976457","2019-11-19T00:00:00.000","16:14:00",,,"52","2019-11-19T00:00:00.000","236","DANGEROUS WEAPONS","782.0","WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1013049","253439","25-44","BLACK HISPANIC","M",,"40.86226749000008","-73.89588578099993","(40.86226749000008, -73.89588578099993)","PATROL BORO BRONX",,"45-64","WHITE HISPANIC","M"
"689112258","2019-11-19T00:00:00.000","09:20:00","2019-11-19T00:00:00.000","09:29:00","18","2019-11-19T00:00:00.000","113","FORGERY","729.0","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","MANHATTAN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"989166","215214","18-24","WHITE","M",,"40.75739606700006","-73.982256851","(40.75739606700006, -73.982256851)","PATROL BORO MAN SOUTH",,"UNKNOWN","UNKNOWN","E"
"385847558","2019-11-19T00:00:00.000","08:05:00",,,"71","2019-11-19T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,,"COMPLETED","FELONY",,"INSIDE",,"N.Y. POLICE DEPT",,,,,"1000630","178896",,,,,"40.65769795200004","-73.94096520299998","(40.65769795200004, -73.94096520299998)",,,"<18","BLACK","M"
"580824370","2019-11-18T00:00:00.000","18:30:00",,,"17","2019-11-19T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"990371","210322","UNKNOWN","WHITE","M",,"40.74396800900007","-73.97791178299997","(40.74396800900007, -73.97791178299997)","PATROL BORO MAN SOUTH",,"25-44","WHITE","F"
"944175290","2019-11-17T00:00:00.000","11:00:00","2019-11-17T00:00:00.000","22:30:00","68","2019-11-19T00:00:00.000","104","RAPE","157.0","RAPE 1","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0.0",,,,"978016","172087","25-44","BLACK HISPANIC","M",,"40.63902167200007","-74.022463524","(40.63902167200007, -74.022463524)","PATROL BORO BKLYN SOUTH",,"25-44","WHITE","F"
"837737140","2019-11-05T00:00:00.000","00:00:00",,,"60","2019-11-19T00:00:00.000","112","THEFT-FRAUD","739.0","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"992632","150589",,,,,"40.58001229800004","-73.96982645999998","(40.58001229800004, -73.96982645999998)","PATROL BORO BKLYN SOUTH",,"18-24","WHITE","M"
